YEAR,T2M,QV2M,RH2M,PRECTOTCORR
1992,8.92,5.49,73.81,4.32
1992,6.51,5.55,85.81,0.74
1992,6.89,6.1,91.31,0.29
1992,9.25,6.1,80,0.07
1992,10.45,6.04,76.06,0.01
1992,11.65,5.98,69.56,0.02
1992,14.37,5.8,57.44,0
1992,14.44,6.23,59.81,0
1992,11.73,5.49,64.69,0.04
1992,9.27,6.1,79.69,0.11
1992,7.98,5.86,82.56,0.03
1992,7.97,5.74,82.12,0.01
1992,11.08,4.88,60.56,0.12
1992,12.15,5.49,60.62,0.97
1992,9.53,6.29,78.75,8.49
1992,9.15,6.59,84.69,2.12
1992,9.87,6.59,81.88,5.62
1992,9.94,5.92,74.5,0.24
1992,11.39,5.62,66.94,0.05
1992,12.2,5.8,64.12,0.37
1992,13.14,6.35,64.88,1.1
1992,11.91,7.26,77.81,0.4
1992,12.42,7.81,82.62,0.03
1992,13.2,7.75,78.62,1.82
1992,11.25,7.45,84.44,4.96
1992,11.59,6.59,74.56,1.42
1992,13.86,6.65,66.06,0.36
1992,15.69,6.47,59.75,0
1992,15.62,7.57,67.62,0
1992,11.19,7.2,82.19,0
1992,10.01,5.98,75.56,0
1992,10.18,5.13,65.56,0
1992,14.61,5.49,53.75,0
1992,14.96,6.16,58.19,0
1992,12.83,6.1,64.56,0
1992,12.93,6.47,68.5,0
1992,13.95,5.92,62.19,0
1992,15.24,5.55,55.12,0.01
1992,13.61,7.2,72.75,0.03
1992,10.81,6.84,80.81,0
1992,11.16,6.77,78.44,0
1992,13.48,7.02,72.38,0
1992,15.05,8.54,77,0
1992,14.05,6.29,63.94,0
1992,16.9,5,43.25,0
1992,18.01,5.8,47.31,0.03
1992,15.19,6.71,63.06,0
1992,11.89,5.07,59.94,0
1992,16.06,4.94,47.25,0
1992,19.83,5.49,39.5,0
1992,21.45,6.16,39.94,0
1992,20.85,6.29,42.75,0
1992,18.49,6.71,50.81,0
1992,21.48,7.45,49.62,0
1992,19.22,7.08,50.69,0
1992,15.96,5.68,50.38,0
1992,15.36,5.74,55.44,0
1992,21.53,5.25,34.94,0
1992,23.65,6.59,39.69,0.01
1992,24.07,7.69,44.56,0.38
1992,20.8,9.28,59.25,0.68
1992,19.8,9.03,62.38,0.16
1992,20.35,8.67,60.31,0.01
1992,21.01,8.91,57.69,0
1992,21.59,7.51,47.31,0
1992,23.04,4.76,30.44,0.01
1992,19.62,7.87,55.69,0
1992,20.29,7.69,55,0
1992,19.85,7.39,53.31,0
1992,18.48,7.14,54.88,0
1992,18.23,6.59,52.62,0
1992,20.63,6.1,41.88,0
1992,21.9,5.8,38.5,0
1992,20.94,5.92,41.19,0.05
1992,17.55,7.14,56.56,0
1992,16.08,5.98,53.25,0
1992,19.52,4.82,36.62,0
1992,22.55,5.19,30.06,0
1992,23.09,5.68,33.69,0
1992,22.33,5.86,36.56,0
1992,21.4,6.65,41.69,0
1992,20.51,6.9,45.44,0
1992,22.4,7.51,45.56,0
1992,22.1,8.24,49.81,0
1992,22.26,7.45,45.94,0
1992,24.73,7.14,38.38,0
1992,26.4,7.75,37.75,0
1992,25.3,8.3,42.69,0
1992,24.74,6.35,34.12,0
1992,27.43,6.29,28.25,0
1992,25.57,6.1,30.38,0.01
1992,22.37,5.43,32.31,0
1992,19.87,7.2,49.31,0
1992,22.27,6.47,42.69,0
1992,23.47,6.23,36.19,0
1992,23.73,6.35,36.56,0
1992,23.55,6.41,38.12,0
1992,19.44,6.1,44.5,0
1992,15.23,4.33,42,0
1992,15.74,4.52,42.31,0
1992,14.1,5.07,50.88,0
1992,14.36,5.13,50.44,0
1992,17.92,4.52,37.06,0
1992,23.19,3.85,23.69,0
1992,20.62,4.76,32.25,0
1992,21.36,5.62,36.38,0
1992,24.48,5.62,34.31,0
1992,26.92,4.46,23.81,0
1992,27.36,3.78,20,0.01
1992,26.18,5.8,27.38,0.01
1992,25.52,5.62,29.44,0
1992,22.98,6.1,36,0
1992,21.87,7.45,47.5,0
1992,23.51,6.96,39.62,0
1992,22.47,7.69,45.69,0
1992,19.34,7.63,55.62,0
1992,19.23,7.26,53.56,0
1992,17.94,6.16,49.75,0
1992,23.12,5.07,32,0
1992,23.59,5.31,30.38,0
1992,21.37,5.13,35.06,0
1992,22.68,4.7,28.12,0
1992,25.19,4.76,23.62,0
1992,25.45,5.8,27.44,0.01
1992,24.71,7.39,36,0.66
1992,22.69,12.57,68.88,0.23
1992,25.61,11.66,57.38,0.12
1992,23.44,11.23,61.44,1.66
1992,22.51,11.78,66.62,2.3
1992,23.87,11.11,60,0.52
1992,25.3,10.62,53.69,0.35
1992,24.82,9.64,49.69,0.01
1992,27.98,7.75,34.81,0
1992,27.47,7.32,32,0
1992,26.65,5.92,29.06,0
1992,27.5,5.49,24.06,0
1992,23.2,4.94,28.38,0
1992,22.85,6.04,34.69,0
1992,20.44,6.04,40.38,0
1992,21.12,5.19,33.81,0
1992,23.51,4.76,27.56,0
1992,26.73,5,25.56,0
1992,28.29,6.23,27.81,0
1992,28.36,5.31,25.25,0
1992,27.77,6.04,27.38,0
1992,26.9,5.74,26.5,0
1992,26.39,3.72,18.44,0
1992,26.08,4.03,19.81,0
1992,27.33,4.7,20.69,0
1992,28.62,4.15,16.69,0
1992,28.84,4.33,17.12,0
1992,27.23,4.09,17.5,0
1992,25.62,4.46,22.31,0
1992,25.33,4.52,22.56,0
1992,26.01,4.88,23.94,0
1992,25.98,6.16,30.38,0
1992,27.69,6.35,29.38,0
1992,29.74,6.71,26.25,0
1992,31.31,8,28.62,0.02
1992,31.08,7.32,26.38,0.01
1992,31.13,7.81,27.88,0.03
1992,30.96,9.22,32.06,0
1992,30.13,8.85,32.38,0
1992,30.6,7.87,28.25,0
1992,30.34,6.53,24.44,0
1992,30.44,5.31,19.69,0
1992,30.22,5,19.31,0
1992,28.12,5.86,25.12,0
1992,26.7,5.49,25,0
1992,20.2,3.11,21.5,0
1992,23.27,2.44,14.62,0
1992,25,2.93,15.44,0
1992,23.33,4.94,28.25,0
1992,27.26,5.19,25.81,0
1992,28.14,5.68,26.25,0
1992,24.84,5.86,29.88,0
1992,23.85,6.65,36.31,0
1992,18.98,7.39,53.81,0
1992,19.4,7.69,54.62,0
1992,19.8,7.45,50.81,0
1992,19.57,7.26,51,0
1992,19.37,6.1,42.56,0
1992,17.9,6.53,52.19,0.04
1992,23.45,5.19,30,0
1992,23.01,4.52,25.56,0
1992,22.64,3.54,21.75,0
1992,22.27,3.3,20.5,0
1992,24.64,3.72,20.88,0
1992,24.65,5.19,28.38,0
1992,21.56,7.51,45.5,0
1992,19.36,6.16,43.19,0
1992,22.27,4.82,30.62,0
1992,22.37,4.58,27.62,0
1992,23.98,3.97,21.69,0
1992,24.9,4.03,21.19,0
1992,25.95,6.29,29.25,0.06
1992,22.44,5.31,32.19,0
1992,24.19,5.07,27.19,0
1992,25.21,4.33,21.81,0
1992,27.7,4.27,19.06,0
1992,27.95,5.13,22.5,0.05
1992,23.88,4.88,25.75,0
1992,21.83,6.41,37.88,0
1992,23.37,2.99,20.25,0
1992,25.2,2.26,10.94,0
1992,25.44,3.17,15.12,0
1992,26.92,2.69,13.75,0
1992,26.8,3.54,15.81,0
1992,25.4,5.55,29,0.17
1992,23.28,7.32,45.75,0
1992,15.97,6.23,54.38,0
1992,15.4,5.43,50.75,0
1992,19.83,3.66,27.5,0
1992,21.97,3.3,20.44,0
1992,23.15,3.11,18.94,0
1992,22.49,1.28,7.62,0
1992,22.12,2.26,12.56,0
1992,22.76,2.93,18.19,0
1992,23.79,2.87,15.75,0
1992,23.83,3.17,17.94,0
1992,24.05,3.23,17.38,0
1992,20.21,5.07,33.69,0
1992,17.03,6.29,51.62,0
1992,15.33,5.74,52.56,0
1992,13.87,5.8,57.12,0
1992,19.05,5.13,39.5,0
1992,16.25,6.16,51,0
1992,16.26,5.55,50.62,0
1992,17.67,5.8,47.5,0
1992,16.37,8.18,67.75,0.46
1992,18.38,6.47,52.31,0.3
1992,20.31,6.47,44.38,0.68
1992,18.12,7.87,57.69,1.19
1992,17.83,7.32,56.38,0
1992,19.8,6.23,45.19,0
1992,18.14,6.96,52.25,0.67
1992,14.19,8.54,79.94,0.55
1992,13.17,8.42,83.38,8.66
1992,12.78,8.73,88.19,7.08
1992,11.29,6.59,76.44,0.05
1992,11.92,6.96,77.25,0
1992,12.93,8.24,83.94,0
1992,14.45,4.94,49.69,0
1992,13.69,3.3,32.5,0
1992,14.33,5.19,50.44,0
1992,15.32,4.7,44.56,0
1992,13.35,5.74,58.06,0
1992,12.15,5.55,62.38,0
1992,10.33,4.58,58.25,0
1992,8.82,2.32,36.81,0
1992,8.69,1.89,27.81,0
1992,12.29,2.5,29.19,0
1992,14.67,3.05,29.81,0
1992,14.49,3.48,34.75,0
1992,17.1,3.6,28.81,0
1992,13.02,4.33,45.62,0
1992,9.08,6.29,83.19,0
1992,8.6,5.62,78,0
1992,8.99,4.09,57.06,0
1992,6.86,4.27,65.38,0
1992,7.98,1.65,25,0
1992,6.06,3.97,62.25,0.21
1992,6.87,3.23,55.06,0.01
1992,7.28,2.08,31.69,0
1992,8.34,2.2,30.81,0
1992,9.9,1.53,19.88,0
1992,10.51,2.99,37.62,0
1992,8.41,4.27,62.69,0
1992,7.94,2.08,31.25,0
1992,8.23,1.71,26.81,0
1992,11.45,1.46,18.06,0
1992,8.88,2.62,36.19,0.04
1992,7.92,4.76,68.06,0.28
1992,6.33,3.6,59.12,0.61
1992,5.57,4.46,75.12,1.78
1992,6.63,5.62,85.81,5.28
1992,7.37,6.41,92,23.95
1992,4.12,4.52,83.19,0.16
1992,4.86,5.43,94.31,0.22
1992,7.75,5.19,76.25,0.04
1992,6.76,5.8,88.56,8.67
1992,2.87,4.52,89.94,0.18
1992,3.91,2.56,54.88,0
1992,4.87,2.38,44.88,0.59
1992,2.76,3.91,79.69,0
1992,3.44,2.32,46.88,0.01
1992,5.28,4.46,73.81,6.76
1992,0.97,3.78,87.44,0.21
1992,0.75,2.08,53.88,0
1992,3.24,2.56,51.81,0.01
1992,4.04,3.05,58.44,0
1992,5.27,2.99,57.12,0
1992,7,3.11,49.44,0
1992,9.26,3.36,45.88,0
1992,7.39,2.5,39.81,0
1992,6.3,2.44,39.75,0
1992,6.71,3.91,59.94,0.89
1992,7.65,6.04,87.06,4.96
1992,6.11,5.55,88.62,6.41
1992,4.45,4.33,78.12,0.56
1992,5.04,3.17,58.19,0.02
1993,5.83,4.94,77.25,14.02
1993,2.2,4.09,86,1.46
1993,1.37,2.2,55.19,0
1993,2.41,2.14,47.19,0.12
1993,3.69,2.38,46.25,0.75
1993,6.69,4.58,69.25,15.21
1993,9.72,8,96.12,11.13
1993,6.37,5.98,92.69,0.79
1993,4.74,5.13,89.19,3.44
1993,5.11,5.43,91.56,3.59
1993,2.49,3.42,71.19,5.74
1993,3.15,3.54,68.56,8.71
1993,8.09,6.65,90.31,3.26
1993,6.83,5.55,83.44,3.14
1993,7.46,6.16,88,3.61
1993,9.08,7.02,90.69,7.17
1993,8.33,6.59,88.56,8.44
1993,6.62,5.86,88.44,1.37
1993,5.76,5.86,95.31,0.07
1993,7.01,5.68,86.06,0.01
1993,8.98,6.96,91.69,0.11
1993,7.81,6.1,86.5,0.38
1993,6.59,3.42,56,0
1993,8.31,3.91,53.31,0
1993,10.08,4.03,49.38,0
1993,11.05,4.76,53.75,0
1993,11.7,4.39,49.44,0
1993,9.04,4.94,65.31,0
1993,8.12,4.7,66.44,0
1993,6.15,3.66,59.5,0
1993,5.8,4.21,70.38,0
1993,6.46,4.03,66.62,0
1993,8.04,3.72,54,0
1993,9.61,3.78,49.19,0
1993,11.2,3.91,44.88,0
1993,12.01,5.92,63.88,0.04
1993,11.48,5.86,66.62,0.02
1993,11.78,6.65,71.12,9.55
1993,9.5,6.84,85.31,13.24
1993,7.54,6.1,88.06,3.01
1993,5.82,5.68,92,0.34
1993,7.02,5.68,85.94,0.07
1993,6.49,5.37,84.56,0.02
1993,8.18,4.82,70.25,0
1993,8.73,4.58,63.75,0.01
1993,5.39,4.7,80.56,0.01
1993,4.79,4.82,84.5,0.11
1993,7.31,5.19,76.62,1.86
1993,10.18,6.59,77.75,11.85
1993,8.1,6.29,86.94,6.34
1993,4.8,5.13,89.31,2.08
1993,4.57,4.94,87.94,1.23
1993,5.08,5.43,90.5,14.15
1993,6.9,5.98,90.06,8.78
1993,3.62,4.39,83.38,0.7
1993,4.57,4.15,75.62,1.37
1993,5.88,5.25,85.25,2.77
1993,5.33,4.58,79.12,1.01
1993,4.51,4.64,83.69,0.32
1993,5.51,5.37,90.25,0
1993,9.19,5.37,71.62,0
1993,7.35,6.41,92.94,0.08
1993,9.92,5.92,76.94,0
1993,13.04,5.68,60.38,0
1993,14.53,5.62,53.69,0
1993,15.05,5.55,51.12,0
1993,14.97,6.16,56,0
1993,14.98,6.77,60.25,0
1993,11.87,6.84,76,0
1993,13.56,6.84,71.5,0
1993,12.8,4.7,50,0
1993,14.63,5.92,54.25,1.72
1993,11.17,7.69,86.5,2.5
1993,10,6.71,83.38,0.02
1993,14.14,6.96,68,0.01
1993,12.41,8.36,86,1.29
1993,11.72,7.26,81.75,0.01
1993,15,6.16,60,0
1993,13.11,7.57,76.81,0
1993,15.22,7.26,69.75,0.01
1993,17.18,6.77,58.06,0.08
1993,15.8,7.26,62.56,0.89
1993,13.1,8.06,80.69,13.4
1993,11.49,7.69,84.88,14.64
1993,8.2,6.1,83.75,4.07
1993,7.81,5.68,81.94,9.31
1993,6.42,5.25,82.69,1.45
1993,9.9,6.77,84.19,0.05
1993,10.13,7.32,89.12,0
1993,12.67,7.51,79.12,0
1993,8.99,6.77,88.38,0.95
1993,9.62,6.53,82.69,0
1993,14.31,7.39,72.31,0
1993,11.77,7.63,83.81,0.08
1993,7.96,5.49,78.44,0.04
1993,8.41,5.43,76.81,0
1993,12.46,5.8,66.06,0
1993,14.71,6.59,63.38,0
1993,11.26,6.9,80.12,0
1993,11.44,6.23,73.44,0
1993,9.51,5.25,69.31,0
1993,9.74,4.88,65.12,0
1993,11.4,4.15,51.62,0
1993,12.19,5.55,64.25,0
1993,11.6,7.2,80.31,0
1993,10.71,6.53,77.06,0
1993,12.69,6.23,67.81,0.27
1993,10.94,5.86,70.81,0.24
1993,15.28,4.64,46.69,0
1993,18.71,5.37,42.19,0
1993,15.06,7.08,66.5,0
1993,11.14,6.23,73.75,0
1993,11.55,5.86,68.62,0
1993,12.21,6.23,69.94,0
1993,15.88,6.53,59.38,0
1993,13.64,6.84,69.19,0
1993,15.05,5.8,57.69,0
1993,18.22,6.1,51,0
1993,17.73,7.45,60,0
1993,17.7,8,63.38,0
1993,20,6.16,45.12,0
1993,18.77,8.06,58.94,0
1993,15.26,7.63,69.06,0
1993,11.45,5.49,64.38,0
1993,15.24,5.68,53.56,0
1993,15.08,7.08,65.06,0
1993,13.38,5.98,63.06,0
1993,14.29,6.41,63.81,0
1993,19.93,4.27,32.12,0
1993,22.58,4.88,30.06,0
1993,19.33,5.62,41.81,0
1993,13.66,4.88,53.19,0
1993,15.84,4.82,50.31,0
1993,18.37,5.37,44.12,0
1993,21.91,6.35,39.12,0.03
1993,21.73,6.96,43.25,0
1993,20.7,6.04,41.06,0
1993,20.36,6.1,42.69,0
1993,19.49,8.42,60.94,0
1993,17.73,8.42,65.5,0
1993,15.79,6.59,59.62,0
1993,19.91,6.29,48.81,0
1993,19.88,7.08,48.88,0
1993,18.82,7.69,58.12,0.81
1993,18.75,7.63,57.44,0.14
1993,17.44,6.1,51.75,0
1993,16.58,6.29,55.06,0
1993,15.27,6.41,59.44,0
1993,17.95,5.19,44.56,0
1993,19.55,7.45,54.31,0
1993,18.23,8.79,66.19,0.33
1993,17.05,7.26,59.56,0
1993,15.58,5.31,50.12,0
1993,15.98,6.04,54.25,0.09
1993,14.34,7.57,71.19,3.9
1993,11.79,6.16,68.12,5.78
1993,11.85,6.04,68.38,1.28
1993,13.44,7.02,71,0.38
1993,18.21,6.41,50.81,0
1993,22.3,6.23,39.88,0
1993,21.82,6.9,41.69,0
1993,17.92,5.55,44.62,0
1993,20.5,4.64,33.69,0
1993,24.3,5,28.31,0.07
1993,23.92,5.55,30.31,0
1993,21.69,6.59,42,0
1993,21.94,4.88,31.38,0
1993,24.61,4.15,22.94,0
1993,27.27,4.94,23.19,0
1993,27.91,5.49,26,0
1993,25.11,6.47,33.5,0.15
1993,22.83,6.47,35.62,0
1993,18.92,4.82,36,0
1993,23.36,4.39,26,0
1993,29.19,2.99,13.94,0
1993,30.93,3.3,12.94,0
1993,28.28,5.37,24.12,0
1993,27.19,5,23.19,0
1993,23.19,4.09,25.56,0
1993,22.94,3.97,23.56,0
1993,25.48,4.39,21.94,0
1993,26.08,5.13,24.38,0
1993,24.9,4.88,25.81,0
1993,21.73,3.91,25.88,0
1993,21.51,5.68,35.19,0
1993,27.12,4.82,25.25,0
1993,25.23,6.23,31.62,0
1993,24.75,5.68,30.38,0
1993,23.99,5.55,30.81,0
1993,25.05,5.07,26.38,0
1993,24.76,5.74,31,0
1993,25.07,5.49,28.44,0
1993,23.43,5.49,32.19,0
1993,22.61,4.64,28.5,0
1993,21.9,4.76,31.38,0
1993,20.76,3.78,26,0
1993,20.44,3.05,21.06,0
1993,22.24,3.23,20.88,0
1993,23.88,3.3,18.38,0
1993,21.16,4.15,27.25,0
1993,20.84,5.37,37.06,0
1993,19.48,5.37,38.88,0
1993,22.69,5.49,32,0
1993,23.01,9.58,53.5,0
1993,26.57,7.87,38.81,0
1993,24.46,9.09,47.62,0
1993,22.79,8.73,51.56,0
1993,24.33,7.26,43.31,0
1993,25.18,7.45,40.88,0
1993,23.13,7.87,45.81,0
1993,25.95,6.35,32.56,0
1993,29,5.43,23.06,0
1993,30.03,5.31,20.88,0
1993,28.86,5.68,21.75,0
1993,28.68,5.68,22.62,0
1993,28.74,6.35,25.75,0.11
1993,27.71,6.1,26.5,0
1993,26.31,6.1,27.81,0
1993,23.69,4.76,26.56,0
1993,24.8,6.41,33.06,0
1993,27.48,7.08,31.19,0.02
1993,25.33,6.59,33.75,0
1993,21.71,5.25,34.31,0
1993,19.78,5.8,40,0
1993,19.86,6.47,44.94,0
1993,20.33,6.59,46.88,0
1993,18.4,6.41,49.06,0
1993,19.99,6.77,47.25,0
1993,24.05,4.94,28.06,0
1993,23.23,5,28.31,0
1993,22.73,4.39,26,0
1993,20.58,5.25,36.12,0
1993,22.94,5.07,31.19,0
1993,26.81,4.03,20.19,0
1993,26.15,5.86,27.88,0
1993,26.28,6.1,29.94,0
1993,26,4.64,22.06,0
1993,26.62,4.58,20.44,0
1993,27.74,5.86,24.94,0.01
1993,26.83,5,22.88,0
1993,24.93,5.19,26.44,0
1993,23.44,4.27,24.5,0
1993,24.78,6.77,32.56,0
1993,25.93,6.96,33.38,0.02
1993,27.23,7.63,34.19,0
1993,27.97,7.08,32.38,0
1993,25.39,6.41,32.5,0
1993,21.82,7.14,42.75,0
1993,23.27,5.62,33.38,0
1993,25.1,4.46,23.44,0
1993,27.91,4.09,19.31,0
1993,28.83,4.09,17.81,0
1993,28.46,4.52,19.06,0
1993,25.69,4.82,22.62,0
1993,20.57,4.52,29.12,0
1993,22.64,3.42,21.94,0
1993,22.02,3.05,18.44,0
1993,19.5,6.84,50.19,0
1993,17.26,7.02,56.75,0
1993,13.7,5.43,55.06,0
1993,17.01,4.52,40.31,0
1993,21.12,3.36,22.88,0
1993,20.94,3.54,24,0
1993,17.62,5.74,46.19,0
1993,16.89,4.39,37.38,0
1993,17.54,3.54,28.56,0
1993,21.58,1.65,11.81,0
1993,22.79,1.89,11.31,0
1993,25.13,1.71,9.5,0
1993,26.55,1.83,8.56,0
1993,26.44,2.44,11.38,0
1993,25.54,4.46,22.75,0
1993,24.78,6.47,32.12,0
1993,24.43,5.92,34.81,0
1993,25.19,4.7,25.94,0
1993,25.87,4.88,23.94,0
1993,21.76,6.71,41.25,0
1993,15.17,7.02,63.81,0
1993,14.58,6.41,60.31,0
1993,14.97,6.84,61.5,0
1993,16.28,5.07,44.94,0
1993,18.51,2.69,20,0.01
1993,19.63,5.07,34.75,1.16
1993,16.08,7.63,64.5,4.1
1993,16.84,6.47,54.44,0
1993,14.95,6.71,60.69,0.02
1993,14.33,7.08,67.62,0.01
1993,13.27,7.93,79.31,0.71
1993,11.73,7.75,84.62,1.79
1993,10.81,6.71,79.06,0.21
1993,12.46,5.25,58.88,0
1993,15.48,3.85,37.19,0
1993,18.24,3.17,24.94,0
1993,17.03,3.48,27.81,0
1993,17.86,3.11,24.88,0
1993,19.37,2.87,21.44,0
1993,18.89,3.05,22.62,0
1993,19.4,2.87,22.06,0
1993,19.35,2.2,16.88,0
1993,18.64,1.59,12.31,0
1993,16.23,1.83,15.62,0
1993,17.92,3.48,24.69,0
1993,17.2,2.2,18,0
1993,17.12,3.05,23.88,0
1993,16.85,4.09,35.25,0
1993,15.94,1.46,15.19,0
1993,16.37,1.46,13.44,0
1993,14.42,2.62,24.62,0
1993,15.83,2.14,19.81,0
1993,15.26,1.4,12.88,0
1993,13.8,1.95,19.06,0
1993,14.44,2.26,22.69,0
1993,15.87,2.44,22.25,0
1993,14.17,4.27,41.19,1.67
1993,9.19,6.71,86.25,6.74
1993,6.33,5.37,83.88,0.81
1993,6.58,4.33,69.31,0
1993,6.44,3.17,54.19,1.85
1993,7.51,2.69,42.44,0.08
1993,9.48,2.62,36.75,0
1993,9.98,3.48,44.81,0
1993,7.31,4.03,62.56,0
1993,9.64,2.75,38.25,0
1993,10.58,1.95,26.31,0
1993,11.78,2.87,30.88,0.21
1993,9.66,5.92,74.5,0.04
1993,5.34,3.91,66.19,0
1993,5.61,1.83,34.94,0
1993,8.99,1.1,14.94,0
1993,10.3,1.16,15.06,0
1993,12.72,1.22,12.69,0
1993,13.9,2.26,21.81,1.81
1993,10.46,6.59,78.94,8.59
1993,7.43,6.47,93,2.28
1993,7.58,3.54,57.81,0
1993,9.23,3.97,53.75,0
1993,10.46,3.23,41.62,0
1993,8.46,3.66,51.62,0
1993,9.52,3.05,41.31,0
1993,6.66,3.6,56.25,0
1993,5.91,3.78,64.62,0
1993,7.68,3.85,56.19,0
1993,6.97,4.94,74.31,0.2
1993,11.32,3.6,42.75,0
1993,7.98,5.37,74.69,12.74
1993,3.85,4.52,84.88,0.54
1993,7.01,2.56,40.81,0
1993,3.3,4.27,80.31,8
1993,3.49,4.88,92.62,0.75
1993,4.46,3.42,65.88,0
1993,5.9,2.87,47.94,0.02
1993,4.97,2.87,51.88,0.08
1993,5.84,3.11,53.94,0.02
1993,3.81,2.2,45.5,0
1993,4.23,2.2,42.5,0.01
1993,7.2,2.14,34,0
1993,6.65,1.83,31.19,0
1993,7.87,2.08,31.06,0
1993,10.16,2.69,34.25,0
1993,11.11,3.42,39.44,0.03
1993,8.42,4.52,63.12,0
1993,8.66,4.21,60.06,0
1993,8.26,3.05,46,0
1993,8.16,2.56,36.75,0
1993,8.48,2.75,40,0
1994,8.7,3.17,45.06,0
1994,11.18,3.78,45.62,0
1994,13.48,3.72,38.12,0.01
1994,11.74,4.03,45.19,0.04
1994,5.73,4.7,77.5,0.17
1994,5.65,2.99,56,0
1994,7.99,2.38,34.94,0
1994,7.82,2.5,37.56,0
1994,4.99,3.72,66.62,0.27
1994,6.4,2.93,52.81,0
1994,6.8,2.93,46.81,0
1994,9.62,2.81,39.5,0
1994,12.3,3.66,40.56,0
1994,12.48,4.52,48.38,0
1994,11.62,4.09,47.88,0
1994,11.23,3.11,39.88,0
1994,13,2.99,32.94,0
1994,14.19,2.87,30.19,0
1994,13.7,2.5,25.88,0
1994,14,2.81,28.12,0
1994,12.14,2.87,31.06,0
1994,14.08,2.99,30.38,0.62
1994,9.51,5.8,72.19,9.37
1994,6.26,5.19,82.88,13.45
1994,4.23,4.82,88.19,0.95
1994,5.41,5.07,85.38,0.7
1994,4.9,4.21,76.12,0.37
1994,4.76,3.05,58.81,0.03
1994,5.7,2.87,51.06,0.04
1994,7.48,2.87,45.75,0
1994,6.15,1.77,29.5,0
1994,5.87,1.65,27.5,0
1994,5.43,2.01,36.31,0.27
1994,5.96,3.05,51.19,9.68
1994,7.35,4.64,69.19,1.16
1994,6.75,4.88,75.56,0.11
1994,8.5,5,69.19,1.84
1994,8.31,6.04,82.19,10.65
1994,5.91,5.62,90.19,1.16
1994,6.8,4.58,72.81,0
1994,6.58,4.39,71.62,1.5
1994,4.33,4.15,76.62,0.44
1994,5.01,1.95,39.88,0
1994,8.73,2.2,31.19,0
1994,10.26,2.56,33.19,0
1994,9.94,2.81,37.19,0.01
1994,10.9,3.97,47,1.43
1994,7.99,5.62,77.69,7.95
1994,3.99,4.76,87.38,2.5
1994,4.05,4.09,77,3.58
1994,4.86,4.39,77.81,6.85
1994,3.69,4.09,79.5,0.09
1994,4.9,4.52,79.94,0.02
1994,7.82,3.23,50.38,0
1994,9.81,4.15,54.25,0
1994,12.07,4.33,49.38,0
1994,10.78,5.68,68,0
1994,8.67,6.29,85.56,0.42
1994,11.47,4.46,55.69,0
1994,14.44,3.97,39.06,0
1994,16.03,4.39,40.38,0
1994,16.07,4.94,42.81,0
1994,12.68,5.86,64.19,0.03
1994,10.83,7.02,82.38,9.86
1994,9.7,6.53,82.75,4.85
1994,12.18,5.43,61.12,0.08
1994,11.52,5.92,68.19,0.11
1994,12.98,5.68,63.19,0
1994,9.51,6.04,79.38,0.01
1994,8.61,5.92,80.88,0.32
1994,12.14,4.27,51.69,0
1994,15.02,4.03,39.12,0
1994,17.19,4.33,36.94,0
1994,16.06,5.31,46.88,0
1994,12.52,5.68,60.12,0
1994,12.85,5.43,59.25,0.02
1994,15.08,5.31,48.5,0.07
1994,11.1,6.9,78.69,0.89
1994,12.58,6.1,68,0.09
1994,10.73,5.68,68.81,0.07
1994,5.52,4.15,70.31,0.6
1994,7.52,3.54,59.62,0.87
1994,8.11,4.46,65.38,5.22
1994,6.09,4.21,70.75,1.15
1994,9,4.46,64.5,0.03
1994,14.12,4.27,47.62,0.01
1994,15.22,5,48.5,0
1994,12.98,5.74,61.12,0
1994,12.92,6.1,65.44,0
1994,11.94,5.55,63.44,0
1994,13.05,5,53.88,0
1994,16.02,4.64,43.5,0
1994,12.41,5.49,60.44,0.01
1994,12.17,4.94,56.56,0
1994,14.25,3.85,40.5,0
1994,12.8,5.55,60.06,0
1994,11.01,5.31,64.88,0.12
1994,10.2,5.43,68.44,0.31
1994,9.06,5.31,71.69,3.88
1994,9.9,4.7,62.44,0.01
1994,14.78,3.85,39.94,0.05
1994,17.7,4.15,34.5,0
1994,16.65,5,43.38,0
1994,15.26,6.1,55.62,0
1994,20.3,5.07,37.81,0
1994,20.88,5.74,39.5,0
1994,21.3,7.02,43.94,0
1994,19.33,7.39,53.06,0
1994,17.97,7.81,60.88,0
1994,18.55,5.92,46.5,0
1994,13.9,5.8,58.31,0
1994,12.12,4.82,55.81,0.38
1994,10.12,5,65.56,3.35
1994,7.24,4.82,73.75,3.31
1994,6.89,5.43,82.56,3.72
1994,7.19,5.43,80.56,2.73
1994,8.96,5.49,75,2.69
1994,11.71,5.13,60.75,0.06
1994,13.75,5.25,53.94,0
1994,12.84,5.31,56.94,0.01
1994,13,5.49,59.38,0.01
1994,13.25,5.98,62.75,0
1994,13.87,6.41,64.94,0
1994,15.33,6.9,61.62,0
1994,15.6,7.26,64.94,3.69
1994,11.55,6.16,69.88,3.64
1994,9.94,6.16,77,4.91
1994,13.57,5.98,61.94,0.04
1994,16.37,6.71,59.44,0
1994,20.34,7.45,53.69,0
1994,19.32,8.79,61.38,0
1994,16.65,7.39,60.5,0
1994,18.55,7.57,56.88,0
1994,20.14,7.02,48.19,0
